Gene	DMSO	osi	EntrezID	Symbol	HumanGene	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
CATSPERD	-0.352859504132231	-0.132404664938912	257062	CATSPERD	CATSPERD	-0.352859504132231	-0.132404664938912	0.22045483919332	15306	11342		none	1
PLCXD2	-0.0629829201101928	-0.513930025916327	257068	PLCXD2	PLCXD2	-0.0629829201101928	-0.513930025916327	-0.450947105806134	3191	15244		none	1
ZNF683	-0.482468319559229	-0.120464642724917	257101	ZNF683	ZNF683	-0.482468319559229	-0.120464642724917	0.362003676834312	17011	3739		none	1
ARHGAP30	0.101507438016529	0.226138467234358	257106	ARHGAP30	ARHGAP30	0.101507438016529	0.226138467234358	0.124631029217829	13748	1330		none	1
GCSAM	-0.306898071625344	-0.373741206960385	257144	GCSAM	GCSAM	-0.306898071625344	-0.373741206960385	-0.0668431353350407	9946	6701		none	1
RNF214	-0.0632584022038568	-0.311736393928175	257160	RNF214	RNF214	-0.0632584022038568	-0.311736393928175	-0.248477991724318	6340	8771		none	1
C9orf43	-0.349289256198347	-0.815262865605331	257169	C9orf43	C9orf43	-0.349289256198347	-0.815262865605331	-0.465973609406984	3013	3354		none	1
CFAP126	-0.0579228650137741	-0.457321362458349	257177	CFAP126	CFAP126	-0.0579228650137741	-0.457321362458349	-0.399398497444575	3861	5606		none	1
NEGR1	-0.0451702479338843	-0.311301369863014	257194	NEGR1	NEGR1	-0.0451702479338843	-0.311301369863014	-0.266131121929129	6022	13360		none	1
GPX6	-0.160881542699725	0.330470196223621	257202	GPX6	GPX6	-0.160881542699725	0.330470196223621	0.491351738923345	17903	729		none	1
SHPRH	-0.124418732782369	-0.0468113661606812	257218	SHPRH	SHPRH	-0.124418732782369	-0.0468113661606812	0.0776073666216879	12871	4481		none	1
CCDC96	-0.291911845730028	-0.79122547204739	257236	CCDC96	CCDC96	-0.291911845730028	-0.79122547204739	-0.499313626317362	2632	5280		none	1
KLHL34	0.0671338842975207	0.0141318030359126	257240	KLHL34	KLHL34	0.0671338842975207	0.0141318030359126	-0.053002081261608	10238	7047		none	1
UTS2B	-0.228738292011019	-0.54788967049241	257313	UTS2B	UTS2B	-0.228738292011019	-0.54788967049241	-0.319151378481391	5082	9255		none	1
SNX33	-0.0446589531680441	-0.34496482784154	257364	SNX33	SNX33	-0.0446589531680441	-0.34496482784154	-0.300305874673496	5411	18811		none	1
TAB3	0.0226391184573003	0.183524620510922	257397	TAB3	TAB3	0.0226391184573003	0.183524620510922	0.160885502053622	14404	17143		none	1
C2orf72	-0.0796517906336088	-0.295927434283599	257407	C2orf72	C2orf72	-0.0796517906336088	-0.295927434283599	-0.21627564364999	6927	16366		none	1
FAM133B	-0.181079889807163	-0.535153646797482	257415	FAM133B	FAM133B	-0.181079889807163	-0.535153646797482	-0.35407375699032	4488	9657		none	1
SVIP	-0.316561983471074	0.140975564605702	258010	SVIP	SVIP	-0.316561983471074	0.140975564605702	0.457537548076776	17716	7695		none	1
ALS2CL	-0.122192837465565	0.0192798963346909	259173	ALS2CL	ALS2CL	-0.122192837465565	0.0192798963346909	0.141472733800256	14060	1889		none	1
NCR3	-0.495272727272727	-0.768687523139578	259197	NCR3	NCR3	-0.495272727272727	-0.768687523139578	-0.273414795866851	5895	10544		none	1
LY6G6F	-0.194038567493113	-0.0826156978896705	259215	LY6G6F	LY6G6F	-0.194038567493113	-0.0826156978896705	0.111422869603442	13514	2681		none	1
HSPA12A	-0.345101928374656	0.403415401703073	259217	HSPA12A	HSPA12A	-0.345101928374656	0.403415401703073	0.748517330077729	18706	7602		none	1
SGMS1	-0.21529476584022	-0.779887078859682	259230	SGMS1	SGMS1	-0.21529476584022	-0.779887078859682	-0.564592313019461	2037	688		none	1
NALCN	-0.403382920110193	-0.254942613846723	259232	NALCN	NALCN	-0.403382920110193	-0.254942613846723	0.148440306263469	14186	15284		none	1
TMIE	-0.64134435261708	-0.0729600148093299	259236	TMIE	TMIE	-0.64134435261708	-0.0729600148093299	0.56838433780775	18257	12793		none	1
WFDC11	0.0283735537190083	-0.0631210662717512	259239	WFDC11	WFDC11	0.0283735537190083	-0.0631210662717512	-0.0914946199907595	9433	2813		none	1
WFDC9	-0.191757575757576	-0.207423176601259	259240	WFDC9	WFDC9	-0.191757575757576	-0.207423176601259	-0.015665600843683	11017	15936		none	1
MRGPRX1	-0.0834732782369146	0.166641984450204	259249	MRGPRX1	MRGPRX1	-0.0834732782369146	0.166641984450204	0.250115262687118	15720	2172		none	1
ASPM	-0.289641873278237	-0.743650499814883	259266	ASPM	ASPM	-0.289641873278237	-0.743650499814883	-0.454008626536647	3156	2436		none	1
BOD1L1	-0.201531680440771	-0.249259533506109	259282	BOD1L1	BOD1L1	-0.201531680440771	-0.249259533506109	-0.0477278530653375	10341	934		none	1
TAS2R39	0.00266721763085399	-0.153952239911144	259285	TAS2R39	TAS2R39	0.00266721763085399	-0.153952239911144	-0.156619457541998	8083	17793		none	1
TAS2R40	-0.211955922865014	-0.230858941132914	259286	TAS2R40	TAS2R40	-0.211955922865014	-0.230858941132914	-0.0189030182678999	10951	14213		none	1
TAS2R41	-0.322710743801653	0.181303221029248	259287	TAS2R41	TAS2R41	-0.322710743801653	0.181303221029248	0.504013964830901	17976	1653		none	1
TAS2R43	-0.261509641873278	-0.523787486116253	259289	TAS2R43	TAS2R43	-0.261509641873278	-0.523787486116253	-0.262277844242975	6098	10503		none	1
TAS2R31	-0.164550964187328	-0.254692706405035	259290	TAS2R31	TAS2R31	-0.164550964187328	-0.254692706405035	-0.0901417422177073	9463	12196		none	1
TAS2R30	-0.360253443526171	-0.401666049611255	259293	TAS2R30	TAS2R30	-0.360253443526171	-0.401666049611255	-0.0414126060850843	10485	5613		none	1
TAS2R19	-0.187900826446281	-0.676471677156609	259294	TAS2R19	TAS2R19	-0.187900826446281	-0.676471677156609	-0.488570850710328	2744	15174		none	1
TAS2R20	-0.20028650137741	-0.748528322843391	259295	TAS2R20	TAS2R20	-0.20028650137741	-0.748528322843391	-0.548241821465981	2191	2169		none	1
TAS2R50	-0.133564738292011	-0.409718622732321	259296	TAS2R50	TAS2R50	-0.133564738292011	-0.409718622732321	-0.27615388444031	5839	2641		none	1
IL4I1	0.0822060606060606	0.038992965568308	259307	IL4I1	IL4I1	0.0822060606060606	0.038992965568308	-0.0432130950377526	10445	15201		none	1
CYP4X1	-0.276396694214876	-0.68357089966679	260293	CYP4X1	CYP4X1	-0.276396694214876	-0.68357089966679	-0.407174205451914	3762	1		none	1
MAGI3	-0.371107438016529	-0.408959644576083	260425	MAGI3	MAGI3	-0.371107438016529	-0.408959644576083	-0.037852206559554	10564	11619		none	1
PRSS33	0.0722214876033058	-0.38316364309515	260429	PRSS33	PRSS33	0.0722214876033058	-0.38316364309515	-0.455385130698456	3142	8037		none	1
PYDC1	-0.349741046831956	-0.0715142539800074	260434	PYDC1	PYDC1	-0.349741046831956	-0.0715142539800074	0.278226792851949	16074	12519		none	1
FDCSP	-0.420385674931129	-0.494705664568678	260436	FDCSP	FDCSP	-0.420385674931129	-0.494705664568678	-0.0743199896375487	9796	16907		none	1
TIPRL	0.0102284297520661	-0.194714920399852	261726	TIPRL	TIPRL	0.0102284297520661	-0.194714920399852	-0.204943350151918	7139	9241		none	1
STEAP2	0.129895316804408	0.207117734172529	261729	STEAP2	STEAP2	0.129895316804408	0.207117734172529	0.077222417368121	12865	3983		none	1
NPHP4	0.11129476584022	-0.338430211032951	261734	NPHP4	NPHP4	0.11129476584022	-0.338430211032951	-0.449724976873171	3204	10499		none	1
SEC14L3	-0.303812672176309	-0.598583857830433	266629	SEC14L3	SEC14L3	-0.303812672176309	-0.598583857830433	-0.294771185654125	5523	18797		none	1
BEST4	-0.354280991735537	-0.194168826360607	266675	BEST4	BEST4	-0.354280991735537	-0.194168826360607	0.16011216537493	14391	9410		none	1
HS6ST3	-0.211867768595041	-0.594002221399482	266722	HS6ST3	HS6ST3	-0.211867768595041	-0.594002221399482	-0.38213445280444	4071	2757		none	1
MDGA1	0.201410468319559	0.156747500925583	266727	MDGA1	MDGA1	0.201410468319559	0.156747500925583	-0.0446629673939761	10403	501		none	1
NPAS4	-0.134820936639118	-0.716419844502036	266743	NPAS4	NPAS4	-0.134820936639118	-0.716419844502036	-0.581598907862918	1906	9202		none	1
RGL4	0.151250688705234	-0.417623102554609	266747	RGL4	RGL4	0.151250688705234	-0.417623102554609	-0.568873791259843	1997	2198		none	1
NAP1L5	-0.0910468319559229	0.298963346908552	266812	NAP1L5	NAP1L5	-0.0910468319559229	0.298963346908552	0.390010178864475	17244	121		none	1
ADGRF1	0.0709002754820937	0.279813032210293	266977	ADGRF1	ADGRF1	0.0709002754820937	0.279813032210293	0.208912756728199	15127	18655		none	1
PGBD2	-0.145873278236915	-0.0495048130322103	267002	PGBD2	PGBD2	-0.145873278236915	-0.0495048130322103	0.0963684652047043	13246	3580		none	1
PGBD3	-0.787063360881543	-0.461412439837097	267004	PGBD3	PGBD3	-0.787063360881543	-0.461412439837097	0.325650921044445	16640	14612		none	1
DAOA	-0.314115702479339	-0.492502776749352	267012	DAOA	DAOA	-0.314115702479339	-0.492502776749352	-0.178387074270013	7643	7186		none	1
ATP5L2	-0.0983834710743802	-0.302628656053314	267020	ATP5L2	ATP5L2	-0.0983834710743802	-0.302628656053314	-0.204245184978933	7157	8330		none	1
C11orf31	-0.457586776859504	-0.11472602739726	280636	C11orf31	C11orf31	-0.457586776859504	-0.11472602739726	0.342860749462244	16825	9577		none	1
SSX7	-0.0744077134986226	-0.394020733061829	280658	SSX7	SSX7	-0.0744077134986226	-0.394020733061829	-0.319613019563206	5075	10330		none	1
WFDC10B	-0.22262258953168	0.367974824139208	280664	WFDC10B	WFDC10B	-0.22262258953168	0.367974824139208	0.590597413670888	18345	15455		none	1
IFNL2	0.0881950413223141	-0.117308404294706	282616	IFNL2	IFNL2	0.0881950413223141	-0.117308404294706	-0.20550344561702	7130	14732		none	1
IFNL3	-0.417190082644628	-0.118835616438356	282617	IFNL3	IFNL3	-0.417190082644628	-0.118835616438356	0.298354466206272	16322	15014		none	1
IFNL1	-0.152804407713499	-0.531210662717512	282618	IFNL1	IFNL1	-0.152804407713499	-0.531210662717512	-0.378406255004013	4124	18334		none	1
AQP11	-0.23798347107438	0.0777369492780452	282679	AQP11	AQP11	-0.23798347107438	0.0777369492780452	0.315720420352425	16532	16918		none	1
OR10AG1	-0.120473829201102	-0.00934098482043687	282770	OR10AG1	OR10AG1	-0.120473829201102	-0.00934098482043687	0.111132844380665	13505	11252		none	1
OR5J2	-0.251404958677686	-0.139642724916698	282775	OR5J2	OR5J2	-0.251404958677686	-0.139642724916698	0.111762233760988	13523	2315		none	1
RAB40AL	-0.25030303030303	0.433561643835616	282808	RAB40AL	RAB40AL	-0.25030303030303	0.433561643835616	0.683864674138647	18596	15061		none	1
POC1B	-0.304022038567493	0.243807848944835	282809	POC1B	POC1B	-0.304022038567493	0.243807848944835	0.547829887512328	18171	7571		none	1
ZNF311	-0.169410468319559	-0.353933728248797	282890	ZNF311	ZNF311	-0.169410468319559	-0.353933728248797	-0.184523259929238	7528	10431		none	1
C10orf53	-0.238754820936639	-0.0751943724546464	282966	C10orf53	C10orf53	-0.238754820936639	-0.0751943724546464	0.163560448481993	14451	11820		none	1
FUOM	-0.249388429752066	-0.192252869307664	282969	FUOM	FUOM	-0.249388429752066	-0.192252869307664	0.0571355604444023	12488	10609		none	1
STK32C	-0.291548209366391	-0.332238059977786	282974	STK32C	STK32C	-0.291548209366391	-0.332238059977786	-0.0406898506113948	10501	1050		none	1
BLOC1S2	-0.24067217630854	-0.368900407256572	282991	BLOC1S2	BLOC1S2	-0.24067217630854	-0.368900407256572	-0.128228230948032	8649	12015		none	1
RBM20	0.291955922865014	-0.0948907811921511	282996	RBM20	RBM20	0.291955922865014	-0.0948907811921511	-0.386846704057165	4012	9831		none	1
MKX	-0.18665564738292	-0.0398528322843391	283078	MKX	MKX	-0.18665564738292	-0.0398528322843391	0.146802815098581	14158	10953		none	1
C10orf126	-0.169972451790634	-0.145242502776749	283080	C10orf126	C10orf126	-0.169972451790634	-0.145242502776749	0.0247299490138843	11830	17957		none	1
OR4C13	-0.808980716253443	-0.52802665679378	283092	OR4C13	OR4C13	-0.808980716253443	-0.52802665679378	0.280954059459663	16109	1589		none	1
OR4C12	0.0398578512396694	-0.358987412069604	283093	OR4C12	OR4C12	0.0398578512396694	-0.358987412069604	-0.398845263309273	3869	1126		none	1
CSNK2A3	-0.15033608815427	-0.260755275823769	283106	CSNK2A3	CSNK2A3	-0.15033608815427	-0.260755275823769	-0.110419187669499	9036	6226		none	1
OR51V1	-0.645498622589532	-0.982228804146612	283111	OR51V1	OR51V1	-0.645498622589532	-0.982228804146612	-0.336730181557081	4797	7964		none	1
TRIM49B	0.0737939393939394	-0.120612736023695	283116	TRIM49B	TRIM49B	0.0737939393939394	-0.120612736023695	-0.194406675417634	7339	1756		none	1
C11orf85	-0.662104683195592	-0.104072565716401	283129	C11orf85	C11orf85	-0.662104683195592	-0.104072565716401	0.558032117479191	18212	14154		none	1
SLC25A45	-0.244738292011019	-0.381525360977416	283130	SLC25A45	SLC25A45	-0.244738292011019	-0.381525360977416	-0.136787068966397	8472	8761		none	1
BCL9L	0.106950964187328	0.317910033320992	283149	BCL9L	BCL9L	0.106950964187328	0.317910033320992	0.210959069133664	15166	2832		none	1
FOXR1	0.0161487603305785	-0.336634579785265	283150	FOXR1	FOXR1	0.0161487603305785	-0.336634579785265	-0.352783340115843	4508	7406		none	1
CCDC153	0.0700363636363636	-0.121945575712699	283152	CCDC153	CCDC153	0.0700363636363636	-0.121945575712699	-0.191981939349063	7388	5220		none	1
OR8D1	-0.00782942148760331	0.130081451314328	283159	OR8D1	OR8D1	-0.00782942148760331	0.130081451314328	0.137910872801931	13994	14559		none	1
OR8D2	-0.30870523415978	-1.03165494261385	283160	OR8D2	OR8D2	-0.30870523415978	-1.03165494261385	-0.722949708454067	1067	14407		none	1
OR8B4	0.0394501377410468	-0.042357460199926	283162	OR8B4	OR8B4	0.0394501377410468	-0.042357460199926	-0.0818075979409728	9652	13663		none	1
C11orf44	0.101222038567493	0.262921140318401	283171	C11orf44	C11orf44	0.101222038567493	0.262921140318401	0.161699101750907	14419	18350		none	1
OR9G4	-0.0242391184573003	-0.232210292484265	283189	OR9G4	OR9G4	-0.0242391184573003	-0.232210292484265	-0.207971174026965	7080	17821		none	1
P4HA3	-0.44297520661157	-1.06145871899297	283208	P4HA3	P4HA3	-0.44297520661157	-1.06145871899297	-0.618483512381395	1647	9959		none	1
PGM2L1	-0.120363636363636	-0.321519807478712	283209	PGM2L1	PGM2L1	-0.120363636363636	-0.321519807478712	-0.201156171115075	7211	12323		none	1
KLHL35	-0.282148760330579	-0.724444650129582	283212	KLHL35	KLHL35	-0.282148760330579	-0.724444650129582	-0.442295889799003	3300	9305		none	1
KCTD21	-0.103766391184573	0.0484542761940022	283219	KCTD21	KCTD21	-0.103766391184573	0.0484542761940022	0.152220667378575	14246	9284		none	1
CRACR2B	-0.235195592286501	-0.386384672343576	283229	CRACR2B	CRACR2B	-0.235195592286501	-0.386384672343576	-0.151189080057075	8194	3406		none	1
TMEM80	-0.149641873278237	0.159302110329508	283232	TMEM80	TMEM80	-0.149641873278237	0.159302110329508	0.308943983607744	16447	1559		none	1
TTC9C	-0.0971977961432507	-0.501008885597927	283237	TTC9C	TTC9C	-0.0971977961432507	-0.501008885597927	-0.403811089454676	3808	14922		none	1
SLC22A24	0.140727272727273	-0.29364124398371	283238	SLC22A24	SLC22A24	0.140727272727273	-0.29364124398371	-0.434368516710982	3401	4118		none	1
RCOR2	-0.368561983471074	-0.613818955942244	283248	RCOR2	RCOR2	-0.368561983471074	-0.613818955942244	-0.245256972471169	6391	778		none	1
HARBI1	-0.225079889807163	-0.550990373935579	283254	HARBI1	HARBI1	-0.225079889807163	-0.550990373935579	-0.325910484128417	4963	18545		none	1
OR10A4	0.244055096418733	-0.454692706405035	283297	OR10A4	OR10A4	0.244055096418733	-0.454692706405035	-0.698747802823768	1189	13561		none	1
OLFML1	-0.0908077134986226	-0.510838578304332	283298	OLFML1	OLFML1	-0.0908077134986226	-0.510838578304332	-0.420030864805709	3581	15470		none	1
OTOGL	-0.286424242424242	-0.0846695668271011	283310	OTOGL	OTOGL	-0.286424242424242	-0.0846695668271011	0.201754675597141	15015	14231		none	1
CD163L1	-0.404132231404959	-0.677841540170307	283316	CD163L1	CD163L1	-0.404132231404959	-0.677841540170307	-0.273709308765349	5888	4043		none	1
ZNF740	-0.369289256198347	-0.487800814513143	283337	ZNF740	ZNF740	-0.369289256198347	-0.487800814513143	-0.118511558314796	8863	10907		none	1
RASSF3	0.192363636363636	0.0984265087004813	283349	RASSF3	RASSF3	0.192363636363636	0.0984265087004813	-0.0939371276631551	9386	4239		none	1
B4GALNT3	-0.272837465564738	-0.47156608663458	283358	B4GALNT3	B4GALNT3	-0.272837465564738	-0.47156608663458	-0.198728621069842	7254	7614		none	1
OR6C6	-0.0348661157024793	0.238059977786005	283365	OR6C6	OR6C6	-0.0348661157024793	0.238059977786005	0.272926093488485	16009	1007		none	1
ANKRD52	-0.0837597796143251	-0.0346751203258053	283373	ANKRD52	ANKRD52	-0.0837597796143251	-0.0346751203258053	0.0490846592885198	12325	1823		none	1
SLC39A5	-0.189774104683196	-0.736690114772307	283375	SLC39A5	SLC39A5	-0.189774104683196	-0.736690114772307	-0.546916010089111	2203	11823		none	1
SPRYD4	-0.208573002754821	-0.694881525360977	283377	SPRYD4	SPRYD4	-0.208573002754821	-0.694881525360977	-0.486308522606157	2768	2358		none	1
ADGRD1	-0.511471074380165	-0.602591632728619	283383	ADGRD1	ADGRD1	-0.511471074380165	-0.602591632728619	-0.0911205583484536	9443	10856		none	1
MORN3	-0.413201101928375	-0.796945575712699	283385	MORN3	MORN3	-0.413201101928375	-0.796945575712699	-0.383744473784324	4043	14616		none	1
C12orf80	-0.571526170798898	0.0336504998148834	283403	C12orf80	C12orf80	-0.571526170798898	0.0336504998148834	0.605176670613781	18396	3253		none	1
DPY19L2	-0.031369696969697	-0.0288004442798963	283417	DPY19L2	DPY19L2	-0.031369696969697	-0.0288004442798963	0.00256925268980063	11382	13626		none	1
GAS2L3	-0.0631471074380165	-0.38880970011107	283431	GAS2L3	GAS2L3	-0.0631471074380165	-0.38880970011107	-0.325662592673053	4965	1383		none	1
MYO1H	-0.287944903581267	-0.270862643465383	283446	MYO1H	MYO1H	-0.287944903581267	-0.270862643465383	0.017082260115884	11678	1522		none	1
HECTD4	-0.282104683195592	-0.309033691225472	283450	HECTD4	HECTD4	-0.282104683195592	-0.309033691225472	-0.0269290080298797	10787	3423		none	1
KSR2	-0.475338842975207	-0.899805627545354	283455	KSR2	KSR2	-0.475338842975207	-0.899805627545354	-0.424466784570147	3525	13358		none	1
GATC	-0.848253443526171	-0.778859681599408	283459	GATC	GATC	-0.848253443526171	-0.778859681599408	0.0693937619267632	12698	10706		none	1
C12orf40	-0.0406942148760331	0.106636430951499	283461	C12orf40	C12orf40	-0.0406942148760331	0.106636430951499	0.147330645827533	14167	813		none	1
GXYLT1	-0.353212121212121	-0.341771566086635	283464	GXYLT1	GXYLT1	-0.353212121212121	-0.341771566086635	0.0114405551254866	11563	970		none	1
TMPRSS12	-0.298633608815427	-0.62652721214365	283471	TMPRSS12	TMPRSS12	-0.298633608815427	-0.62652721214365	-0.327893603328223	4935	14200		none	1
CHAMP1	-0.129212121212121	-0.219677897075157	283489	CHAMP1	CHAMP1	-0.129212121212121	-0.219677897075157	-0.0904657758630361	9456	11399		none	1
SIAH3	0.156044077134986	-0.336708626434654	283514	SIAH3	SIAH3	0.156044077134986	-0.336708626434654	-0.49275270356964	2704	7378		none	1
KCNRG	-0.117112947658402	-0.417049241021844	283518	KCNRG	KCNRG	-0.117112947658402	-0.417049241021844	-0.299936293363442	5418	16785		none	1
SLC46A3	-0.0479559228650138	-0.301647537948908	283537	SLC46A3	SLC46A3	-0.0479559228650138	-0.301647537948908	-0.253691615083894	6255	2081		none	1
GPR137C	-0.488870523415978	-0.716355053683821	283554	GPR137C	GPR137C	-0.488870523415978	-0.716355053683821	-0.227484530267843	6715	7721		none	1
ZDHHC22	-0.269840220385675	-0.316614216956683	283576	ZDHHC22	ZDHHC22	-0.269840220385675	-0.316614216956683	-0.0467739965710078	10356	771		none	1
TMED8	-0.194236914600551	-0.475971862273232	283578	TMED8	TMED8	-0.194236914600551	-0.475971862273232	-0.281734947672681	5741	8399		none	1
C14orf178	0.162997245179063	0.0830229544613106	283579	C14orf178	C14orf178	0.162997245179063	0.0830229544613106	-0.0799742907177527	9684	13322		none	1
C14orf177	-0.0940220385674931	0.241716031099593	283598	C14orf177	C14orf177	-0.0940220385674931	0.241716031099593	0.335738069667086	16748	9645		none	1
SLC25A47	-0.356760330578512	-0.901471677156609	283600	SLC25A47	SLC25A47	-0.356760330578512	-0.901471677156609	-0.544711346578096	2222	804		none	1
TSSK4	-0.314159779614325	0.098176601258793	283629	TSSK4	TSSK4	-0.314159779614325	0.098176601258793	0.412336380873118	17429	5996		none	1
CEP170B	-0.215272727272727	-0.187449092928545	283638	CEP170B	CEP170B	-0.215272727272727	-0.187449092928545	0.0278236343441823	11888	4245		none	1
C14orf80	-1.31812672176309	-0.601471677156609	283643	C14orf80	C14orf80	-1.31812672176309	-0.601471677156609	0.716655044606477	18648	7337		none	1
SLC24A5	-0.18867217630854	-0.46765087004813	283652	SLC24A5	SLC24A5	-0.18867217630854	-0.46765087004813	-0.27897869373959	5785	7992		none	1
PRTG	-0.0723250688705234	0.257885968159941	283659	PRTG	PRTG	-0.0723250688705234	0.257885968159941	0.330211037030464	16687	2917		none	1
GOLGA6L2	-0.00536055096418733	-0.0754100333209922	283685	GOLGA6L2	GOLGA6L2	-0.00536055096418733	-0.0754100333209922	-0.0700494823568049	9874	10433		none	1
SAXO2	0.0119250688705234	-0.275620140688634	283726	SAXO2	SAXO2	0.0119250688705234	-0.275620140688634	-0.287545209559157	5642	12016		none	1
FAM98B	-0.752727272727273	-0.38779155868197	283742	FAM98B	FAM98B	-0.752727272727273	-0.38779155868197	0.364935714045303	17037	4622		none	1
PLA2G4D	-0.4947217630854	0.0419622362088116	283748	PLA2G4D	PLA2G4D	-0.4947217630854	0.0419622362088116	0.536683999294211	18123	18073		none	1
GOLGA6L1	-1.36187327823691	-0.807987782302851	283767	GOLGA6L1	GOLGA6L1	-1.36187327823691	-0.807987782302851	0.553885495934064	18195	12198		none	1
FAM169B	0.181564738292011	0.246482784154017	283777	FAM169B	FAM169B	0.181564738292011	0.246482784154017	0.064918045862006	12635	8207		none	1
FBXL22	-0.13798347107438	0.0184912995186968	283807	FBXL22	FBXL22	-0.13798347107438	0.0184912995186968	0.156474770593077	14315	1925		none	1
NOMO2	-0.331834710743802	-1.04461310625694	283820	NOMO2	NOMO2	-0.331834710743802	-1.04461310625694	-0.71277839551314	1110	15861		none	1
CCDC79	0.00288495867768595	0.0965290633098852	283847	CCDC79	CCDC79	0.00288495867768595	0.0965290633098852	0.0936441046321993	13197	15880		none	1
CES4A	-0.550479338842975	-0.784922251018141	283848	CES4A	CES4A	-0.550479338842975	-0.784922251018141	-0.234442912175166	6585	4881		none	1
EXOC3L1	0.145906336088154	-0.527656423546835	283849	EXOC3L1	EXOC3L1	0.145906336088154	-0.527656423546835	-0.673562759634989	1325	9104		none	1
NPW	0.0207581267217631	0.218650499814883	283869	NPW	NPW	0.0207581267217631	0.218650499814883	0.19789237309312	14956	11261		none	1
BRICD5	-0.057337741046832	-0.379174379859311	283870	BRICD5	BRICD5	-0.057337741046832	-0.379174379859311	-0.321836638812479	5027	3873		none	1
PGP	-0.786710743801653	-0.887263976305072	283871	PGP	PGP	-0.786710743801653	-0.887263976305072	-0.100553232503419	9243	13746		none	1
C16orf54	-0.241035812672176	-0.758904109589041	283897	C16orf54	C16orf54	-0.241035812672176	-0.758904109589041	-0.517868296916865	2449	11557		none	1
INO80E	-0.182931129476584	-0.178850425768234	283899	INO80E	INO80E	-0.182931129476584	-0.178850425768234	0.00408070370835004	11416	3957		none	1
NUDT7	-0.221090909090909	-0.362356534616809	283927	NUDT7	NUDT7	-0.221090909090909	-0.362356534616809	-0.141265625525899	8382	15961		none	1
ZNF843	0.122225895316804	-0.134265087004813	283933	ZNF843	ZNF843	0.122225895316804	-0.134265087004813	-0.256490982321617	6211	4283		none	1
NHLRC4	0.125487603305785	0.202499074416883	283948	NHLRC4	NHLRC4	0.125487603305785	0.202499074416883	0.0770114711110975	12857	15627		none	1
C16orf91	-0.193421487603306	-0.0875444279896335	283951	C16orf91	C16orf91	-0.193421487603306	-0.0875444279896335	0.105877059613672	13414	13100		none	1
TMEM114	0.135228650137741	0.13870788596816	283953	TMEM114	TMEM114	0.135228650137741	0.13870788596816	0.0034792358304189	11402	6405		none	1
CLEC18C	-0.379338842975207	-0.147806368011847	283971	CLEC18C	CLEC18C	-0.379338842975207	-0.147806368011847	0.231532474963359	15464	16107		none	1
FADS6	-0.251548209366391	-0.254229914846353	283985	FADS6	FADS6	-0.251548209366391	-0.254229914846353	-0.00268170547996199	11267	5061		none	1
HID1	-0.727691460055096	-0.814716771566087	283987	HID1	HID1	-0.727691460055096	-0.814716771566087	-0.0870253115109901	9535	11599		none	1
TSEN54	-0.280892561983471	-0.236032950758978	283989	TSEN54	TSEN54	-0.280892561983471	-0.236032950758978	0.0448596112244929	12226	7820		none	1
UBALD2	-0.16732782369146	-0.774046649389115	283991	UBALD2	UBALD2	-0.16732782369146	-0.774046649389115	-0.606718825697655	1739	1758		none	1
TMEM235	-0.0812606060606061	-0.587421325435024	283999	TMEM235	TMEM235	-0.0812606060606061	-0.587421325435024	-0.506160719374418	2565	11316		none	1
CCDC57	-0.419250688705234	0.0037027027027027	284001	CCDC57	CCDC57	-0.419250688705234	0.0037027027027027	0.422953391407937	17514	270		none	1
HEXDC	-0.0575911845730028	-0.136912254720474	284004	HEXDC	HEXDC	-0.0575911845730028	-0.136912254720474	-0.0793210701474711	9695	6469		none	1
C17orf58	-0.530126721763085	-0.217095520177712	284018	C17orf58	C17orf58	-0.530126721763085	-0.217095520177712	0.313031201585373	16496	5695		none	1
MILR1	-0.272804407713499	-0.571788226582747	284021	MILR1	MILR1	-0.272804407713499	-0.571788226582747	-0.298983818869248	5444	17115		none	1
CDRT4	-0.144374655647383	-0.128017400962606	284040	CDRT4	CDRT4	-0.144374655647383	-0.128017400962606	0.0163572546847765	11665	13951		none	1
KANSL1	-0.835625344352617	-1.51573491299519	284058	KANSL1	KANSL1	-0.835625344352617	-1.51573491299519	-0.68010956864257	1284	5553		none	1
C17orf105	-0.128264462809917	-0.560098111810441	284067	C17orf105	C17orf105	-0.128264462809917	-0.560098111810441	-0.431833649000523	3441	1190		none	1
FAM171A2	-0.230314049586777	-0.604303961495742	284069	FAM171A2	FAM171A2	-0.230314049586777	-0.604303961495742	-0.373989911908965	4199	12095		none	1
TTLL6	-0.131129476584022	-0.666753054424287	284076	TTLL6	TTLL6	-0.131129476584022	-0.666753054424287	-0.535623577840265	2291	14719		none	1
C17orf47	-0.22835261707989	-0.499740836727138	5414	C17orf47	C17orf47	-0.22835261707989	-0.499740836727138	-0.271388219647248	5922	8311		none	1
NEK8	-0.515537190082645	-0.770436875231396	284086	NEK8	NEK8	-0.515537190082645	-0.770436875231396	-0.254899685148751	6233	9871		none	1
PIGW	-0.593707988980716	-0.825694187338023	284098	PIGW	PIGW	-0.593707988980716	-0.825694187338023	-0.231986198357307	6632	12252		none	1
C17orf78	0.00313112947658402	-0.206599407626805	284099	C17orf78	C17orf78	0.00313112947658402	-0.206599407626805	-0.209730537103389	7053	6436		none	1
